period,LSOA,SHEF_C,report_count,user_count,average
2017-3,E01000645,Environmental Disruptions,1,1,1.0
2017-3,E01000645,Environmental Health,1,1,1.0
2017-3,E01000645,Road Safety & Defects,3,3,1.0
2017-3,E01000645,Vehicles,1,1,1.0
2017-3,E01000646,Environmental Disruptions,2,2,1.0
2017-3,E01000646,Environmental Health,2,2,1.0
2017-3,E01000646,Road Safety & Defects,1,1,1.0
2017-3,E01000647,Environmental Health,1,1,1.0
2017-3,E01000647,Road Safety & Defects,2,2,1.0
2017-3,E01000647,Vehicles,1,1,1.0
2017-3,E01000648,Environmental Health,2,2,1.0
2017-3,E01000648,Incivilities,1,1,1.0
2017-3,E01000648,Road Safety & Defects,2,2,1.0
2017-3,E01000649,Environmental Health,2,2,1.0
2017-3,E01000649,Road Safety & Defects,2,2,1.0
2017-3,E01000650,Environmental Health,2,2,1.0
2017-3,E01000650,Road Safety & Defects,3,3,1.0
2017-3,E01000650,Vehicles,1,1,1.0
2017-3,E01000651,Environmental Health,2,2,1.0
2017-3,E01000651,Incivilities,1,1,1.0
2017-3,E01000651,Road Safety & Defects,1,1,1.0
2017-3,E01000651,Vehicles,1,1,1.0
2017-3,E01000652,Access,1,1,1.0
2017-3,E01000652,Environmental Disruptions,1,1,1.0
2017-3,E01000652,Environmental Health,1,1,1.0
2017-3,E01000652,Vehicles,1,1,1.0
2017-3,E01000653,Access,1,1,1.0
2017-3,E01000653,Environmental Disruptions,1,1,1.0
2017-3,E01000653,Road Safety & Defects,1,1,1.0
2017-3,E01000654,Environmental Health,1,1,1.0
2017-3,E01000654,Road Safety & Defects,2,2,1.0
2017-3,E01000655,Environmental Health,1,1,1.0
2017-3,E01000655,Road Safety & Defects,4,4,1.0
2017-3,E01000655,Vehicles,2,2,1.0
2017-3,E01000656,Environmental Disruptions,1,1,1.0
2017-3,E01000656,Environmental Health,4,4,1.0
2017-3,E01000656,Road Safety & Defects,13,7,1.8571428571428572
2017-3,E01000656,Vehicles,1,1,1.0
2017-3,E01000657,Environmental Disruptions,2,2,1.0
2017-3,E01000657,Environmental Health,2,2,1.0
2017-3,E01000657,Road Safety & Defects,4,4,1.0
2017-3,E01000657,Vehicles,1,1,1.0
2017-3,E01000658,Environmental Health,3,2,1.5
2017-3,E01000658,Road Safety & Defects,3,3,1.0
2017-3,E01000659,Environmental Disruptions,2,1,2.0
2017-3,E01000659,Road Safety & Defects,1,1,1.0
2017-3,E01000659,Vehicles,1,1,1.0
2017-3,E01000661,Environmental Disruptions,1,1,1.0
2017-3,E01000661,Environmental Health,12,3,4.0
2017-3,E01000662,Environmental Disruptions,1,1,1.0
2017-3,E01000662,Environmental Health,4,4,1.0
2017-3,E01000662,Road Safety & Defects,1,1,1.0
2017-3,E01000663,Environmental Disruptions,1,1,1.0
2017-3,E01000663,Environmental Health,2,2,1.0
2017-3,E01000663,Road Safety & Defects,1,1,1.0
2017-3,E01000663,Vehicles,1,1,1.0
2017-3,E01000664,Access,1,1,1.0
2017-3,E01000664,Environmental Health,2,2,1.0
2017-3,E01000664,Road Safety & Defects,1,1,1.0
2017-3,E01000664,Vehicles,1,1,1.0
2017-3,E01000665,Environmental Disruptions,1,1,1.0
2017-3,E01000665,Environmental Health,10,7,1.4285714285714286
2017-3,E01000665,Road Safety & Defects,2,2,1.0
2017-3,E01000665,Vehicles,2,2,1.0
2017-3,E01000666,Environmental Health,10,5,2.0
2017-3,E01000666,Road Safety & Defects,5,5,1.0
2017-3,E01000666,Vehicles,1,1,1.0
2017-3,E01000667,Environmental Disruptions,1,1,1.0
2017-3,E01000667,Environmental Health,4,2,2.0
2017-3,E01000667,Road Safety & Defects,3,3,1.0
2017-3,E01000668,Environmental Disruptions,1,1,1.0
