period,LSOA,SHEF_C,report_count,user_count,average
2016-6,E01000645,Access,1,1,1.0
2016-6,E01000645,Environmental Disruptions,2,2,1.0
2016-6,E01000645,Environmental Health,2,2,1.0
2016-6,E01000645,Road Safety & Defects,4,4,1.0
2016-6,E01000645,Vehicles,1,1,1.0
2016-6,E01000646,Environmental Health,2,2,1.0
2016-6,E01000646,Road Safety & Defects,5,5,1.0
2016-6,E01000647,Environmental Disruptions,1,1,1.0
2016-6,E01000647,Environmental Health,1,1,1.0
2016-6,E01000647,Road Safety & Defects,1,1,1.0
2016-6,E01000647,Vehicles,2,2,1.0
2016-6,E01000648,Environmental Disruptions,3,3,1.0
2016-6,E01000648,Environmental Health,4,3,1.3333333333333333
2016-6,E01000648,Road Safety & Defects,3,3,1.0
2016-6,E01000649,Environmental Disruptions,2,2,1.0
2016-6,E01000649,Environmental Health,4,3,1.3333333333333333
2016-6,E01000649,Road Safety & Defects,4,3,1.3333333333333333
2016-6,E01000649,Vehicles,3,3,1.0
2016-6,E01000650,Environmental Disruptions,3,3,1.0
2016-6,E01000650,Environmental Health,1,1,1.0
2016-6,E01000650,Road Safety & Defects,5,4,1.25
2016-6,E01000650,Vehicles,2,2,1.0
2016-6,E01000651,Road Safety & Defects,1,1,1.0
2016-6,E01000652,Environmental Disruptions,2,2,1.0
2016-6,E01000652,Environmental Health,1,1,1.0
2016-6,E01000652,Vehicles,1,1,1.0
2016-6,E01000653,Environmental Health,3,2,1.5
2016-6,E01000653,Road Safety & Defects,1,1,1.0
2016-6,E01000653,Vehicles,1,1,1.0
2016-6,E01000654,Environmental Disruptions,5,4,1.25
2016-6,E01000654,Environmental Health,1,1,1.0
2016-6,E01000654,Road Safety & Defects,1,1,1.0
2016-6,E01000654,Vehicles,1,1,1.0
2016-6,E01000655,Environmental Disruptions,1,1,1.0
2016-6,E01000655,Environmental Health,1,1,1.0
2016-6,E01000655,Road Safety & Defects,1,1,1.0
2016-6,E01000655,Vehicles,2,2,1.0
