period,LAD,SHEF_B_CODE,report_count,user_count,average
2016-6,,B16,1,1,1.0
2016-6,,B8,1,1,1.0
2016-6,E07000061,B13,1,1,1.0
2016-6,E07000061,B16,2,2,1.0
2016-6,E07000061,B17,1,1,1.0
2016-6,E07000061,B19,1,1,1.0
2016-6,E07000061,B25,6,4,1.5
2016-6,E07000061,B28,2,2,1.0
2016-6,E07000061,B7,1,1,1.0
2016-6,E07000061,B9,1,1,1.0
2016-6,E07000062,B15,1,1,1.0
2016-6,E07000062,B16,1,1,1.0
2016-6,E07000062,B17,1,1,1.0
2016-6,E07000062,B23,6,6,1.0
2016-6,E07000062,B25,4,4,1.0
2016-6,E07000062,B7,1,1,1.0
2016-6,E07000063,B16,3,3,1.0
2016-6,E07000063,B17,6,4,1.5
2016-6,E07000063,B18,1,1,1.0
2016-6,E07000063,B19,4,4,1.0
2016-6,E07000063,B23,5,3,1.6666666666666667
2016-6,E07000063,B25,1,1,1.0
2016-6,E07000063,B26,1,1,1.0
2016-6,E07000063,B28,4,4,1.0
2016-6,E07000063,B7,3,3,1.0
2016-6,E07000064,B1,1,1,1.0
2016-6,E07000064,B11,1,1,1.0
2016-6,E07000064,B13,7,6,1.1666666666666667
2016-6,E07000064,B14,1,1,1.0
2016-6,E07000064,B15,1,1,1.0
2016-6,E07000064,B16,14,13,1.0769230769230769
2016-6,E07000064,B17,12,11,1.0909090909090908
2016-6,E07000064,B18,1,1,1.0
2016-6,E07000064,B19,14,8,1.75
2016-6,E07000064,B21,1,1,1.0
2016-6,E07000064,B23,4,4,1.0
2016-6,E07000064,B24,1,1,1.0
2016-6,E07000064,B25,16,12,1.3333333333333333
2016-6,E07000064,B26,20,18,1.1111111111111112
2016-6,E07000064,B28,7,6,1.1666666666666667
2016-6,E07000064,B7,4,4,1.0
2016-6,E07000065,B13,7,6,1.1666666666666667
2016-6,E07000065,B16,1,1,1.0
2016-6,E07000065,B17,8,5,1.6
2016-6,E07000065,B23,3,3,1.0
2016-6,E07000065,B24,3,2,1.5
2016-6,E07000065,B25,11,10,1.1
2016-6,E07000065,B26,1,1,1.0
2016-6,E07000065,B28,3,3,1.0
2016-6,E07000065,B7,3,3,1.0
2016-6,E07000089,B1,11,11,1.0
2016-6,E07000089,B13,10,10,1.0
2016-6,E07000089,B14,2,2,1.0
2016-6,E07000089,B16,9,9,1.0
2016-6,E07000089,B18,2,2,1.0
2016-6,E07000089,B19,23,21,1.0952380952380953
2016-6,E07000089,B24,2,2,1.0
2016-6,E07000089,B25,10,10,1.0
2016-6,E07000089,B26,20,19,1.0526315789473684
2016-6,E07000089,B27,2,2,1.0
2016-6,E07000089,B28,3,3,1.0
2016-6,E07000165,B1,12,12,1.0
2016-6,E07000165,B14,1,1,1.0
2016-6,E07000165,B15,2,2,1.0
2016-6,E07000165,B16,5,5,1.0
2016-6,E07000165,B17,1,1,1.0
2016-6,E07000165,B18,3,3,1.0
2016-6,E07000165,B26,6,6,1.0
2016-6,E07000165,B27,6,6,1.0
2016-6,E07000165,B6,2,2,1.0
2016-6,E07000177,,17,7,2.4285714285714284
2016-6,E07000177,B1,3,2,1.5
2016-6,E07000177,B13,21,16,1.3125
2016-6,E07000177,B15,2,2,1.0
2016-6,E07000177,B16,9,6,1.5
2016-6,E07000177,B17,136,90,1.511111111111111
2016-6,E07000177,B19,13,10,1.3
2016-6,E07000177,B20,1,1,1.0
2016-6,E07000177,B23,1,1,1.0
2016-6,E07000177,B24,13,10,1.3
2016-6,E07000177,B25,45,38,1.1842105263157894
2016-6,E07000177,B26,6,5,1.2
2016-6,E07000177,B27,4,4,1.0
2016-6,E07000177,B28,1,1,1.0
2016-6,E07000177,B7,28,18,1.5555555555555556
2016-6,E07000177,B9,1,1,1.0
2016-6,E07000178,,1,1,1.0
2016-6,E07000178,B1,1,1,1.0
2016-6,E07000178,B13,12,11,1.0909090909090908
2016-6,E07000178,B14,3,3,1.0
2016-6,E07000178,B16,6,4,1.5
2016-6,E07000178,B17,40,26,1.5384615384615385
2016-6,E07000178,B18,5,3,1.6666666666666667
2016-6,E07000178,B19,13,12,1.0833333333333333
2016-6,E07000178,B21,1,1,1.0
2016-6,E07000178,B24,20,11,1.8181818181818181
2016-6,E07000178,B25,35,26,1.3461538461538463
2016-6,E07000178,B26,4,4,1.0
2016-6,E07000178,B27,2,2,1.0
2016-6,E07000178,B28,6,3,2.0
2016-6,E07000178,B7,30,19,1.5789473684210527
2016-6,E07000179,,25,9,2.7777777777777777
2016-6,E07000179,B1,2,1,2.0
2016-6,E07000179,B13,32,23,1.391304347826087
2016-6,E07000179,B14,1,1,1.0
2016-6,E07000179,B15,1,1,1.0
2016-6,E07000179,B16,13,7,1.8571428571428572
2016-6,E07000179,B17,178,108,1.6481481481481481
2016-6,E07000179,B19,26,16,1.625
2016-6,E07000179,B20,1,1,1.0
2016-6,E07000179,B23,3,3,1.0
2016-6,E07000179,B24,21,11,1.9090909090909092
2016-6,E07000179,B25,75,60,1.25
2016-6,E07000179,B26,14,13,1.0769230769230769
2016-6,E07000179,B27,1,1,1.0
2016-6,E07000179,B28,4,3,1.3333333333333333
2016-6,E07000179,B29,2,2,1.0
2016-6,E07000179,B3,1,1,1.0
2016-6,E07000179,B7,42,33,1.2727272727272727
2016-6,E07000180,,23,7,3.2857142857142856
2016-6,E07000180,B1,2,2,1.0
2016-6,E07000180,B13,29,21,1.380952380952381
2016-6,E07000180,B15,2,2,1.0
2016-6,E07000180,B16,11,8,1.375
2016-6,E07000180,B17,134,90,1.488888888888889
2016-6,E07000180,B19,23,18,1.2777777777777777
2016-6,E07000180,B21,1,1,1.0
2016-6,E07000180,B23,2,2,1.0
2016-6,E07000180,B24,20,20,1.0
2016-6,E07000180,B25,49,40,1.225
2016-6,E07000180,B26,5,4,1.25
2016-6,E07000180,B27,1,1,1.0
2016-6,E07000180,B28,6,6,1.0
2016-6,E07000180,B29,1,1,1.0
2016-6,E07000180,B7,26,22,1.1818181818181819
2016-6,E07000181,,3,2,1.5
2016-6,E07000181,B1,1,1,1.0
2016-6,E07000181,B13,34,25,1.36
2016-6,E07000181,B15,2,2,1.0
2016-6,E07000181,B16,6,4,1.5
2016-6,E07000181,B17,108,83,1.3012048192771084
2016-6,E07000181,B18,3,3,1.0
2016-6,E07000181,B19,17,10,1.7
2016-6,E07000181,B20,2,2,1.0
2016-6,E07000181,B24,6,6,1.0
2016-6,E07000181,B25,73,62,1.1774193548387097
2016-6,E07000181,B26,5,5,1.0
2016-6,E07000181,B28,2,2,1.0
2016-6,E07000181,B6,1,1,1.0
2016-6,E07000181,B7,17,14,1.2142857142857142
2016-6,E07000218,B12,4,4,1.0
2016-6,E07000218,B16,6,6,1.0
2016-6,E07000218,B17,2,2,1.0
2016-6,E07000218,B23,10,10,1.0
2016-6,E07000218,B24,5,3,1.6666666666666667
2016-6,E07000218,B25,14,10,1.4
2016-6,E07000218,B7,18,17,1.0588235294117647
2016-6,E07000219,B15,1,1,1.0
2016-6,E07000219,B16,9,9,1.0
2016-6,E07000219,B17,3,3,1.0
2016-6,E07000219,B18,1,1,1.0
2016-6,E07000219,B23,20,19,1.0526315789473684
2016-6,E07000219,B24,5,5,1.0
2016-6,E07000219,B25,9,8,1.125
2016-6,E07000219,B26,2,2,1.0
2016-6,E07000219,B28,3,3,1.0
2016-6,E07000219,B7,20,19,1.0526315789473684
2016-6,E07000220,B12,2,2,1.0
2016-6,E07000220,B16,4,4,1.0
2016-6,E07000220,B23,20,15,1.3333333333333333
2016-6,E07000220,B24,6,5,1.2
2016-6,E07000220,B25,12,11,1.0909090909090908
2016-6,E07000220,B7,7,7,1.0
2016-6,E07000221,B12,4,4,1.0
2016-6,E07000221,B15,5,3,1.6666666666666667
2016-6,E07000221,B16,7,7,1.0
2016-6,E07000221,B17,5,5,1.0
2016-6,E07000221,B18,1,1,1.0
2016-6,E07000221,B23,55,45,1.2222222222222223
2016-6,E07000221,B24,9,9,1.0
2016-6,E07000221,B25,19,15,1.2666666666666666
2016-6,E07000221,B26,4,3,1.3333333333333333
2016-6,E07000221,B3,2,2,1.0
2016-6,E07000221,B7,31,27,1.1481481481481481
2016-6,E07000222,B12,3,3,1.0
2016-6,E07000222,B16,18,16,1.125
2016-6,E07000222,B17,5,5,1.0
2016-6,E07000222,B23,47,44,1.0681818181818181
2016-6,E07000222,B24,12,12,1.0
2016-6,E07000222,B25,21,17,1.2352941176470589
2016-6,E07000222,B26,1,1,1.0
2016-6,E07000222,B28,1,1,1.0
2016-6,E07000222,B3,1,1,1.0
2016-6,E07000222,B4,3,3,1.0
2016-6,E07000222,B7,14,14,1.0
2016-6,E07000243,B1,87,37,2.3513513513513513
2016-6,E07000243,B13,1,1,1.0
2016-6,E07000243,B14,5,3,1.6666666666666667
2016-6,E07000243,B16,24,19,1.263157894736842
2016-6,E07000243,B17,7,7,1.0
2016-6,E07000243,B19,2,2,1.0
2016-6,E07000243,B24,1,1,1.0
2016-6,E07000243,B26,219,38,5.7631578947368425
2016-6,E07000243,B4,1,1,1.0
2016-6,E07000243,B6,20,6,3.3333333333333335
2016-6,E07000243,B8,10,3,3.3333333333333335
2016-6,E09000006,B1,127,120,1.0583333333333333
2016-6,E09000006,B10,3,3,1.0
2016-6,E09000006,B14,35,26,1.3461538461538463
2016-6,E09000006,B15,40,39,1.0256410256410255
2016-6,E09000006,B17,398,313,1.2715654952076678
2016-6,E09000006,B19,91,88,1.0340909090909092
2016-6,E09000006,B23,35,33,1.0606060606060606
2016-6,E09000006,B24,26,23,1.1304347826086956
2016-6,E09000006,B25,137,114,1.2017543859649122
2016-6,E09000006,B26,600,387,1.550387596899225
2016-6,E09000006,B28,48,47,1.0212765957446808
2016-6,E09000006,B7,62,60,1.0333333333333334
2016-6,E09000006,B8,39,37,1.054054054054054
2016-6,E09000011,B1,68,55,1.2363636363636363
2016-6,E09000011,B13,6,6,1.0
2016-6,E09000011,B14,7,5,1.4
2016-6,E09000011,B15,13,13,1.0
2016-6,E09000011,B16,12,12,1.0
2016-6,E09000011,B17,6,5,1.2
2016-6,E09000011,B18,15,11,1.3636363636363635
2016-6,E09000011,B19,16,15,1.0666666666666667
2016-6,E09000011,B25,1,1,1.0
2016-6,E09000011,B26,237,178,1.3314606741573034
2016-6,E09000011,B28,2,2,1.0
2016-6,E09000011,B6,23,16,1.4375
2016-6,E09000011,B7,5,5,1.0
2016-6,E09000011,B8,17,17,1.0
2016-6,S12000041,B16,1,1,1.0
2016-6,S12000041,B26,1,1,1.0
2016-6,S12000041,B28,6,5,1.2
