period,LAD,SHEF_B_CODE,report_count,user_count,average
2014-5,E06000045,B13,31,25,1.24
2014-5,E06000045,B14,10,8,1.25
2014-5,E06000045,B16,14,13,1.0769230769230769
2014-5,E06000045,B17,22,19,1.1578947368421053
2014-5,E06000045,B18,12,11,1.0909090909090908
2014-5,E06000045,B19,22,22,1.0
2014-5,E06000045,B23,1,1,1.0
2014-5,E06000045,B24,5,5,1.0
2014-5,E06000045,B25,32,26,1.2307692307692308
2014-5,E06000045,B26,65,56,1.1607142857142858
2014-5,E06000045,B27,3,3,1.0
2014-5,E06000045,B4,3,3,1.0
2014-5,E06000045,B6,9,8,1.125
2014-5,E06000045,B8,2,2,1.0
2014-5,E07000089,B1,5,5,1.0
2014-5,E07000089,B13,1,1,1.0
2014-5,E07000089,B16,7,7,1.0
2014-5,E07000089,B18,2,2,1.0
2014-5,E07000089,B19,9,9,1.0
2014-5,E07000089,B24,3,3,1.0
2014-5,E07000089,B25,5,5,1.0
2014-5,E07000089,B26,19,19,1.0
2014-5,E07000089,B27,2,2,1.0
2014-5,E07000089,B28,4,4,1.0
2014-5,E07000089,B6,1,1,1.0
2014-5,E07000177,,2,2,1.0
2014-5,E07000177,B13,2,2,1.0
2014-5,E07000177,B15,2,2,1.0
2014-5,E07000177,B16,3,3,1.0
2014-5,E07000177,B17,9,8,1.125
2014-5,E07000177,B18,2,2,1.0
2014-5,E07000177,B19,5,5,1.0
2014-5,E07000177,B24,3,3,1.0
2014-5,E07000177,B25,34,25,1.36
2014-5,E07000177,B26,3,2,1.5
2014-5,E07000177,B6,1,1,1.0
2014-5,E07000177,B7,12,10,1.2
2014-5,E07000178,,2,2,1.0
2014-5,E07000178,B13,4,3,1.3333333333333333
2014-5,E07000178,B14,2,2,1.0
2014-5,E07000178,B15,1,1,1.0
2014-5,E07000178,B16,2,1,2.0
2014-5,E07000178,B17,2,2,1.0
2014-5,E07000178,B18,4,4,1.0
2014-5,E07000178,B19,8,8,1.0
2014-5,E07000178,B24,6,6,1.0
2014-5,E07000178,B25,8,8,1.0
2014-5,E07000178,B26,1,1,1.0
2014-5,E07000178,B27,1,1,1.0
2014-5,E07000178,B29,1,1,1.0
2014-5,E07000178,B7,7,7,1.0
2014-5,E07000179,,7,7,1.0
2014-5,E07000179,B13,9,8,1.125
2014-5,E07000179,B16,6,6,1.0
2014-5,E07000179,B17,15,14,1.0714285714285714
2014-5,E07000179,B19,8,8,1.0
2014-5,E07000179,B24,9,8,1.125
2014-5,E07000179,B25,77,50,1.54
2014-5,E07000179,B26,9,9,1.0
2014-5,E07000179,B29,1,1,1.0
2014-5,E07000179,B7,23,15,1.5333333333333334
2014-5,E07000180,,2,2,1.0
2014-5,E07000180,B1,1,1,1.0
2014-5,E07000180,B13,11,11,1.0
2014-5,E07000180,B16,7,6,1.1666666666666667
2014-5,E07000180,B17,14,14,1.0
2014-5,E07000180,B18,1,1,1.0
2014-5,E07000180,B19,8,6,1.3333333333333333
2014-5,E07000180,B24,9,4,2.25
2014-5,E07000180,B25,36,30,1.2
2014-5,E07000180,B26,3,2,1.5
2014-5,E07000180,B27,2,2,1.0
2014-5,E07000180,B29,1,1,1.0
2014-5,E07000180,B6,2,1,2.0
2014-5,E07000180,B7,25,16,1.5625
2014-5,E07000181,,1,1,1.0
2014-5,E07000181,B13,4,4,1.0
2014-5,E07000181,B14,1,1,1.0
2014-5,E07000181,B16,1,1,1.0
2014-5,E07000181,B17,8,8,1.0
2014-5,E07000181,B18,2,1,2.0
2014-5,E07000181,B19,1,1,1.0
2014-5,E07000181,B24,1,1,1.0
2014-5,E07000181,B25,29,26,1.1153846153846154
2014-5,E07000181,B26,3,3,1.0
2014-5,E07000181,B3,3,3,1.0
2014-5,E07000181,B7,10,10,1.0
2014-5,E07000181,B9,2,2,1.0
2014-5,E07000243,B1,21,9,2.3333333333333335
2014-5,E07000243,B13,2,2,1.0
2014-5,E07000243,B14,4,3,1.3333333333333333
2014-5,E07000243,B16,20,11,1.8181818181818181
2014-5,E07000243,B17,10,9,1.1111111111111112
2014-5,E07000243,B19,1,1,1.0
2014-5,E07000243,B26,130,21,6.190476190476191
2014-5,E07000243,B6,21,5,4.2
2014-5,E07000243,B8,4,3,1.3333333333333333
2014-5,E09000003,B11,2,2,1.0
2014-5,E09000003,B12,8,8,1.0
2014-5,E09000003,B13,94,85,1.1058823529411765
2014-5,E09000003,B14,8,7,1.1428571428571428
2014-5,E09000003,B17,36,33,1.0909090909090908
2014-5,E09000003,B19,72,71,1.0140845070422535
2014-5,E09000003,B24,10,9,1.1111111111111112
2014-5,E09000003,B25,60,53,1.1320754716981132
2014-5,E09000003,B26,160,130,1.2307692307692308
2014-5,E09000003,B28,15,14,1.0714285714285714
2014-5,E09000003,B6,7,7,1.0
2014-5,E09000003,B7,42,32,1.3125
2014-5,E09000006,B1,69,68,1.0147058823529411
2014-5,E09000006,B10,1,1,1.0
2014-5,E09000006,B14,34,16,2.125
2014-5,E09000006,B15,24,24,1.0
2014-5,E09000006,B17,187,168,1.1130952380952381
2014-5,E09000006,B19,60,52,1.1538461538461537
2014-5,E09000006,B21,1,1,1.0
2014-5,E09000006,B23,26,23,1.1304347826086956
2014-5,E09000006,B24,22,16,1.375
2014-5,E09000006,B25,80,67,1.1940298507462686
2014-5,E09000006,B26,350,232,1.5086206896551724
2014-5,E09000006,B28,75,60,1.25
2014-5,E09000006,B7,37,29,1.2758620689655173
2014-5,E09000006,B8,30,28,1.0714285714285714
