period,LAD,SHEF_B_CODE,report_count,user_count,average
2010-6,E08000035,B13,1,1,1.0
2010-6,E08000035,B14,1,1,1.0
2010-6,E08000035,B16,2,1,2.0
2010-6,E08000035,B26,2,2,1.0
2010-6,E09000003,B1,2,2,1.0
2010-6,E09000003,B13,6,5,1.2
2010-6,E09000003,B16,10,10,1.0
2010-6,E09000003,B17,6,6,1.0
2010-6,E09000003,B18,5,5,1.0
2010-6,E09000003,B19,31,28,1.1071428571428572
2010-6,E09000003,B24,2,2,1.0
2010-6,E09000003,B25,37,32,1.15625
2010-6,E09000003,B26,4,4,1.0
2010-6,E09000003,B28,8,8,1.0
2010-6,S12000036,B26,1,1,1.0
2010-6,W06000015,B16,1,1,1.0
2010-6,W06000015,B18,1,1,1.0
2010-6,W06000015,B25,1,1,1.0
2010-6,W06000015,B26,2,2,1.0
2010-6,W06000015,B28,1,1,1.0
